numeric_signal_0,numeric_signal_1,numeric_signal_2,numeric_signal_3,numeric_signal_4,numeric_signal_5,category_context_0,category_context_1,category_context_2,final_outcome_flag,post_decision_status,risk_review_code,confirmed_result_code,case_resolution_type,followup_action_group,outcome_verification_score,workflow_bucket_id,service_path_code,review_priority_index,target
0.2369614157120427,-0.4548203158884532,-0.7755991967906936,0.718736932334887,0.2646498939327006,-0.2834327958895449,low,low,mid,0,pending,route_c,type_1,group_n,B07,0.20263403596316665,route_c,type_4,0.0,0
1.891387849550339,-0.4620960186513983,0.90329372377554,1.1651261720401451,0.9790350429453656,1.5173040096330384,mid,high,low,1,closed,route_f,type_4,group_x,B07,1.0,route_c,type_4,0.0,1
-0.3604734042045959,0.5114155009299537,-0.2784198920322307,0.0143061819111843,0.1794077173725841,0.307724559745995,mid,high,high,1,closed,route_f,type_4,group_n,B07,1.0,route_c,type_4,1.0,1
2.2908839240787624,0.1070423820787138,-1.6979985187728657,-0.8623194971491198,-0.04807829282171,0.0918453885241392,low,mid,low,0,pending,route_c,type_1,group_n,A12,0.0,route_c,type_4,0.0,0
-0.4352222328006284,0.7505868538357765,-2.9460511733118926,-0.6256169801784929,0.508454444086192,0.7495064883863762,mid,high,high,0,pending,route_c,type_1,group_n,A12,0.9102297201958409,route_c,type_1,0.9924749410508887,0
0.050535815594006,0.1704972350404307,0.0394934505686386,1.389691457602594,-0.1254873048756473,-1.5043117842610818,low,high,low,0,closed,route_c,type_1,group_n,A12,0.0,route_c,type_4,0.7933966833460198,0
-0.4395887110317737,-2.207750916382569,-0.9376425488823756,-0.3712491210911559,-0.6812140773104062,-1.5463779311518189,low,high,low,0,pending,route_c,type_1,group_n,A12,0.0,route_c,type_1,0.020514678668535867,0
-0.5947762545556623,-1.2812976734768549,-1.6127616270890357,1.520209895046455,-0.0185072247850996,-1.919109134211863,low,mid,high,0,pending,route_c,type_1,group_n,A12,0.015499881008165023,route_c,type_4,0.0,0
0.4146985287308868,1.4919196463452724,1.1161249660671746,0.732759044187395,0.4686042254460865,0.797025577177561,low,low,high,1,closed,route_f,type_4,group_x,B07,0.7028253401366176,route_f,type_1,1.0,1
0.5684410062561545,0.5995941132814938,-0.995747200872599,0.9258885944726252,0.0702590738289157,-0.9859473169287876,low,high,high,0,pending,route_c,type_1,group_n,A12,0.824809034493413,route_f,type_4,1.0,0
-0.1246177961901297,-1.1725916088527426,1.5831704794958157,1.2402605875802342,0.901928771366424,1.4980193415599117,mid,low,low,1,closed,route_f,type_4,group_x,B07,0.9288218222932221,route_c,type_4,1.0,1
1.4790789734057603,0.6111436546495426,-1.149114616132297,-0.2431754956871779,-0.0643975839493233,-0.3120891761720022,low,mid,high,0,pending,route_c,type_4,group_n,A12,0.0,route_f,type_1,0.0013637431555784793,0
0.8846067898626929,-0.9191801387207168,2.765146734692705,1.9978796421253464,-0.5784594720378122,-2.183641010207439,low,high,high,1,closed,route_f,type_4,group_x,B07,1.0,route_c,type_4,0.8443498319953031,1
0.0156867137956021,-0.7287316813744033,0.4348426873434325,0.7618212335818744,0.0675394158352127,-0.3750514883513818,low,mid,high,0,pending,route_c,type_1,group_x,A12,0.0404893754270786,route_c,type_1,0.0,0
-0.5146415492181471,-1.1102233865095998,1.681706872438711,1.101627888110407,-0.3394478541098324,-1.199321859862722,mid,low,low,1,closed,route_f,type_4,group_x,B07,1.0,route_f,type_1,0.0,1
-0.2955412401465491,0.1523155135766242,1.3197346382941206,1.7904923513388369,-0.4239854915737087,-2.122221918188832,high,low,mid,1,closed,route_f,type_4,group_x,B07,1.0,route_f,type_1,1.0,1
0.1408284265277498,1.10059760676131,-0.9409393313851468,0.6949624621030941,-0.0299698847307723,-0.9939470176006152,high,high,high,0,pending,route_c,type_1,group_n,A12,0.15115769459038297,route_c,type_4,1.0,0
0.9001769869124664,0.7781091861260174,0.2055697189154994,0.0008181013935714,0.1992552284270426,0.5249602015084989,low,high,mid,1,closed,route_f,type_4,group_x,A12,0.9997458119988003,route_f,type_4,1.0,1
-1.070594338235602,-0.8897461017865688,-1.6794159978561738,0.5402781782391257,0.2708579814450033,-0.4095757951326415,low,mid,low,0,pending,route_c,type_1,group_n,A12,0.04020936435820874,route_c,type_4,0.874078211902608,0
1.0383887557346116,0.5054240932166992,0.8649080307031625,1.2535150041555412,-0.1288718205890526,-1.119298182710926,mid,high,mid,1,closed,route_f,type_4,group_x,B07,1.0,route_c,type_4,0.9457715988307756,1
2.15574316320679,-1.13145302065243,-0.3076195821404217,0.5254997716933025,-0.0261102477123131,-0.6262356669177229,low,high,high,0,pending,route_c,type_4,group_n,B07,0.018769512404310906,route_f,type_4,0.8834088988012614,0
0.1067871934741734,-0.134768579115119,1.008821280801132,0.5294167658574166,0.1948702319625483,0.3124570114044231,mid,low,low,1,closed,route_f,type_4,group_x,B07,0.9473717539359877,route_f,type_1,1.0,1
-0.6284848638960467,0.6024772094394821,0.5059397312408214,0.3756416222757284,0.0007346955192943,-0.1635725103755321,mid,high,mid,1,closed,route_f,type_4,group_x,A12,0.9559513641999804,route_f,type_1,1.0,1
0.2651555272988874,0.6419305349615512,-0.5393382628602243,-1.5637153211623782,-1.1126698306304994,-1.351779744671623,low,mid,low,0,pending,route_c,type_1,group_n,A12,0.0,route_f,type_4,0.0,0
-1.036575916356297,1.313068515588715,0.2786207115533787,-0.1323518731630237,0.2111516109073448,0.6941714887010926,low,high,high,0,pending,route_c,type_1,group_n,A12,0.05586422996305243,route_f,type_1,1.0,0
-0.8943326230884198,-0.6694101948325517,-0.5315479409537545,0.5651170500725577,-0.7592269507334659,-2.419729682351492,low,low,high,0,pending,route_c,type_1,group_n,A12,0.0,route_c,type_1,0.8750616504896576,0
0.4709785037067803,0.8456015144669514,1.6887898977719005,0.6096301895554395,0.1526079455605437,0.3687760768044269,mid,mid,mid,1,closed,route_f,type_1,group_x,B07,0.9121294780406286,route_f,type_1,1.0,1
0.6593805861869515,-0.3864767172519741,-3.450231587563662,-0.8230209876911692,0.1961075782451469,0.0400041969357323,low,mid,low,0,pending,route_c,type_1,group_x,B07,0.9122525614394914,route_f,type_1,0.10904581536231919,0
0.8126894256439955,0.5779105137915099,1.0868846936092185,0.9306438023698312,-0.1237328923503057,-0.7487081392205542,mid,low,mid,1,closed,route_f,type_4,group_x,B07,0.8396221685687805,route_f,type_4,0.9975639412204633,1
-0.5274693236138563,0.3616765854236551,-1.311321155570094,0.3378923734466654,0.2608095620116631,-0.1322223633188343,low,low,low,0,pending,route_c,type_1,group_n,A12,0.12969647771392898,route_c,type_1,0.0,0
-1.2663405056257042,-0.0579839474322341,1.4171190526243174,1.0382740716796002,-0.2437829004953838,-1.0107788666011908,mid,mid,mid,1,closed,route_f,type_4,group_x,A12,0.010416841212961853,route_c,type_4,1.0,1
0.1264490228234623,-0.687937387463827,1.4481060053779502,1.5167546899449338,-0.408343916105558,-1.8018375468533716,high,low,high,1,closed,route_f,type_4,group_x,B07,0.8856789974065417,route_f,type_4,0.834555748224729,1
-1.8356576328620369,1.1712457893215436,1.2156496767783305,2.697286482966086,1.5727194482496398,1.629559054337164,mid,mid,mid,1,closed,route_f,type_4,group_x,B07,1.0,route_c,type_4,0.06033146833610396,1
1.9570636405416413,-0.2414144104202061,3.326863549945916,2.452264695758882,0.3256811167167916,-0.3225848277150229,mid,low,high,1,closed,route_f,type_4,group_x,B07,0.9257405327022455,route_f,type_4,0.8480806382759681,1
-0.6627137718629301,-2.0296738677395822,-0.2105941311375797,-1.0997175275310362,-1.1877787627317464,-1.82623526180036,low,low,low,0,pending,route_c,type_4,group_x,A12,0.0,route_c,type_1,0.3615882015958144,0
0.1833002121049931,-1.1802929395898938,-0.1986601113620536,-0.4573470234421961,0.1003186891703257,0.5694248409515499,mid,mid,low,1,closed,route_f,type_4,group_n,B07,1.0,route_c,type_4,1.0,1
0.7024065691510653,0.0967498949591164,1.3857244605113246,1.4645814952121647,-0.2074773572987424,-1.3147265283347984,mid,high,mid,1,closed,route_f,type_4,group_n,B07,0.92883464888249,route_f,type_1,0.8626341495346683,1
0.7198372908713905,1.4465039359465777,0.1966516655905783,0.533101576461081,-0.038957956728297,-0.4960865676255358,low,mid,mid,1,closed,route_f,type_4,group_x,B07,0.0,route_f,type_4,1.0,1
-0.2565879301821736,-2.402753934899687,-2.770776374881828,-0.5003758681935631,0.1643873377203794,-0.0940208896846576,low,mid,low,0,pending,route_c,type_4,group_x,A12,1.0,route_c,type_1,0.05218338355850246,0
-1.100779282836685,-0.7112986247605377,-0.8631497323983108,1.263965675034452,0.0595049206486025,-1.2658894355615762,low,low,high,0,pending,route_c,type_1,group_x,A12,0.15139307201969024,route_f,type_4,0.0,0
-1.0439728399982582,-0.2089604873320305,-1.7343936138899383,0.2873465825503606,0.2971473608139069,-0.1436242660331107,low,mid,mid,0,pending,route_c,type_1,group_n,A12,0.0026549410397862998,route_c,type_1,1.0,0
1.6810923149304875,-0.7509055497801141,0.8543502701888894,0.4652855272357409,-0.2053044217271343,-0.6013264346166295,low,high,mid,1,closed,route_f,type_1,group_x,B07,0.0,route_f,type_4,1.0,1
0.3773507027632297,-0.1804897889316338,0.7009582815475701,-1.1888820973337069,-1.4136435364314763,-1.9655937054155543,low,mid,low,0,pending,route_c,type_1,group_n,A12,0.07206370304486388,route_c,type_4,0.04367898956190533,0
-1.2525890123654957,-0.5024624869106167,-3.7087789220397065,1.8073750127322363,0.0354696615115488,-2.7406587271180314,low,mid,low,0,pending,route_c,type_1,group_n,A12,0.0,route_f,type_1,0.0,0
-1.652918697838884,1.2031126464308044,1.6064610686057392,0.268201243089846,0.146008471849951,0.6283940638988654,mid,mid,high,1,closed,route_f,type_4,group_x,B07,1.0,route_f,type_4,1.0,1
-0.9734467413994762,-0.0053973763615344,1.8860203414896164,1.233686285087645,-0.4433499616559364,-1.487440984128754,mid,high,low,1,closed,route_f,type_4,group_x,B07,0.9998516368352796,route_f,type_4,0.046451001452223036,1
-1.2120898919382652,0.834232665740161,-0.5899307555663107,-0.5656036637220678,-0.6317020042800173,-1.145993685095935,low,low,mid,0,pending,route_c,type_4,group_n,A12,0.0,route_c,type_4,1.0,0
1.6309291812629405,0.956440348347622,1.3726667427059578,1.4215277421814845,-0.3234630522264531,-1.5474738543194682,high,high,mid,1,closed,route_f,type_4,group_x,B07,1.0,route_f,type_1,0.0,1
-0.5865640795627187,-0.197535225696968,-1.6101970414464677,2.512295019881524,-0.2392740090168434,-3.302911473256158,low,high,mid,0,pending,route_c,type_1,group_n,A12,0.2576592074744803,route_f,type_1,0.3429876637544047,0
0.9478258028372162,0.6820344500439264,-1.2440502853634658,0.2926949013196556,0.3617259289237955,0.1618334383727078,mid,mid,high,1,closed,route_f,type_4,group_x,B07,0.20880943823226414,route_c,type_1,0.0,1
0.8313492670632543,-0.181478329579196,-0.481187681077184,0.5215408388756213,-0.8251421836857404,-2.516036241332603,mid,mid,mid,0,pending,route_c,type_1,group_n,A12,0.2426014432602449,route_c,type_4,0.08659633432314835,0
-0.9107038230647322,0.0918647456484936,0.8761478205592643,-2.5826824191004825,-2.058964394718191,-2.15798622846936,low,low,high,0,pending,route_c,type_1,group_n,A12,0.8648817754369561,route_c,type_4,0.0,0
1.1658060192083854,-0.2044549796852245,0.4572052180274394,0.8400686179785511,0.8332591394676899,1.322612426113599,low,low,low,1,closed,route_f,type_1,group_x,B07,1.0,route_c,type_1,1.0,1
0.0729967559733575,0.7800781797165829,-0.1323561312807333,0.733512976782888,-0.0111772721697848,-0.7180509000346651,mid,mid,high,0,pending,route_c,type_1,group_n,A12,0.9043357234848857,route_c,type_1,0.8170447862121722,0
1.4556186900811166,1.7992715750189994,-1.685271184057532,1.42695889473756,0.0278747181268658,-1.7539896954070326,low,high,high,0,pending,route_c,type_1,group_n,B07,0.029718345422742497,route_c,type_1,0.0,0
0.7720215620034229,1.5313237445794692,-2.083757408674548,-0.6611463314144977,-0.6320607928129672,-1.555238971538452,low,mid,high,0,pending,route_c,type_1,group_n,A12,0.8313338031919855,route_f,type_1,0.8036118421894805,0
-0.8053718270503438,0.596442339560671,-0.6007576216684376,-1.3489848140234315,-0.7691703593076946,-0.7726474668146754,mid,low,low,0,pending,route_c,type_4,group_n,A12,0.0,route_f,type_1,0.06550167281749858,0
-1.4461280325601622,0.0949937513563045,0.0420317665819663,0.6473413312745624,-0.0136544535426868,-0.5899932094465797,low,mid,high,1,closed,route_f,type_4,group_x,B07,0.910397312599321,route_f,type_4,0.0,1
-0.8546729449714168,0.3350371252624675,0.6120969069928219,2.1430150439796294,1.2821745730719831,1.2529655901685377,mid,low,high,1,closed,route_f,type_4,group_x,B07,1.0,route_f,type_1,0.0,1
-0.4983623921924465,0.9926885389127922,0.8195692931275822,-1.2229564101182395,-1.7084376354759736,-2.573704745550636,low,high,low,0,pending,route_c,type_1,group_n,A12,0.10609528362122934,route_f,type_4,0.5641459208720074,0
0.9024692225017834,0.2144508339716411,-1.53715388489619,-1.8092527687625064,-0.5432187779292064,-0.1553875800279842,low,high,mid,0,pending,route_c,type_4,group_x,A12,0.036678614136333755,route_c,type_4,0.048685324210938324,0
2.1874888293742063,-1.290364484542836,0.4658415733929428,0.8899620467263042,1.034106665830844,1.7428490822266585,mid,low,mid,1,closed,route_f,type_4,group_x,A12,0.8210691621076613,route_f,type_1,0.0,1
0.2779830647427085,1.4548106449917426,0.1345513739825691,1.0158559910902707,0.065828352000775,-0.7027296456747674,mid,mid,mid,1,closed,route_f,type_4,group_x,B07,0.9587077750016622,route_f,type_1,0.6986685093537998,1
-0.2783911708109784,0.6333613148436524,0.6649695948920129,1.557568794645231,0.9269118338336562,0.9718318797471576,mid,mid,low,1,closed,route_f,type_1,group_x,B07,0.9011395660100888,route_f,type_1,1.0,1
1.3758661731839563,1.0125460010538367,-0.8692024441608488,-0.5374818096955924,-0.845636172425942,-1.7545962587979989,mid,low,high,0,pending,route_c,type_4,group_n,B07,1.0,route_c,type_4,0.0,0
-0.6472406379880465,-0.0588818099027246,1.7428151307873132,1.7230132786548111,-0.4537922907239266,-1.9914330947855587,mid,mid,high,1,pending,route_f,type_4,group_x,B07,1.0,route_f,type_4,0.1613810972307136,1
-1.6288901835745146,1.272487446598739,0.9101389195413822,1.5192739118611898,0.7818658711825951,0.7533075332076947,mid,mid,high,1,closed,route_f,type_4,group_x,B07,1.0,route_c,type_4,0.0,1
0.2825435261067931,-0.7078526767431832,0.5179960961112358,0.3068184540071549,0.1183422194341638,0.1715112576068154,mid,mid,low,0,pending,route_c,type_1,group_n,B07,0.8999334269272448,route_c,type_1,0.3243182040238237,0
0.1959750338646026,0.3169794177734066,0.2755938572114076,-3.472580036573654,-2.124981634241627,-1.72085009012939,low,low,mid,0,pending,route_f,type_1,group_n,A12,0.0,route_f,type_1,1.0,0
-0.1285074808558058,0.9893694382821312,-1.52341252592731,1.80735583191223,-0.1428582459901077,-2.429304950589496,low,low,low,0,pending,route_c,type_1,group_n,A12,0.0,route_c,type_1,0.0,0
-1.819307928664724,-0.6931868272364192,0.7211577539262708,0.6441931502183642,0.5832712909035572,1.0085075951113027,mid,mid,mid,1,closed,route_f,type_4,group_x,B07,1.0,route_c,type_1,0.814290783177413,1
-0.7791516519282973,-0.1943315454203284,1.1549502114427883,-1.85021973014544,-2.2788000399054384,-3.218897877637576,low,high,high,0,pending,route_c,type_1,group_n,B07,0.0,route_c,type_1,0.12261885405792276,0
-0.2251465273500212,0.1975789220514078,-2.510909025885196,0.5853195449730133,0.3417536745738802,-0.5608699051608055,high,low,high,0,pending,route_c,type_4,group_n,A12,0.0,route_f,type_4,0.9468684285311912,0
2.715946572312882,-0.2697185315573361,-0.603438685698493,0.3650143904870075,1.0974644009272638,1.9998509849681336,mid,mid,low,1,closed,route_f,type_4,group_n,B07,1.0,route_c,type_4,0.9657081423281735,1
-0.1910476899470299,-0.5484396718269897,1.4046470591096194,1.610640775542122,0.6614832897344157,0.5590605777844135,mid,low,high,1,closed,route_f,type_4,group_x,B07,1.0,route_c,type_4,0.2576283695088498,1
0.8363237229955514,0.0312668772486745,-1.6240404827090704,1.0136105567139653,0.2232244516364557,-0.919356042500541,mid,low,high,1,pending,route_c,type_1,group_n,A12,1.0,route_c,type_1,0.0,0
1.3972264225587627,0.0570131363710512,0.7151676004196094,0.5980617864842832,-0.3807473365759743,-1.1678110152543253,low,low,mid,1,closed,route_f,type_4,group_x,B07,0.0,route_f,type_1,0.01848698886552953,1
-0.9980298371797204,-0.7634313401500049,-1.168398251664442,-1.805873936245931,0.3798891686733178,2.084435787486808,mid,mid,mid,1,closed,route_f,type_4,group_n,B07,0.9824965893022609,route_c,type_4,1.0,1
0.4283129624734963,0.8991357136874919,-0.7318368837295401,-1.4990586050550323,-1.0166075261859342,-1.251744767534946,high,high,mid,0,pending,route_c,type_4,group_n,A12,0.030099070786339253,route_c,type_1,0.16384629139808404,0
0.2811795622694529,-0.9256208497743664,-0.3765434077195032,0.7935299143932287,0.29157554980568,-0.1560311492746031,low,low,mid,0,pending,route_c,type_1,group_n,A12,0.21200626477484807,route_c,type_1,0.9676784348270638,0
0.3262746708466854,0.0303116574943422,3.5944611010236875,2.166720380628273,-0.5645769449678868,-2.0274110398391656,high,low,mid,1,closed,route_f,type_4,group_n,A12,1.0,route_c,type_4,0.0,1
2.6781098736383924,-0.4856511760906721,0.4778539640878875,0.7148889550088937,1.0627354069561468,1.9674251786905108,low,low,mid,1,closed,route_f,type_4,group_x,B07,1.0,route_f,type_4,0.0,1
-0.0301442695208511,-0.5677057842186854,1.853532636028369,2.143922980153304,0.5395336700463856,-0.0446562259920868,high,mid,mid,1,closed,route_f,type_4,group_x,B07,1.0,route_f,type_1,0.0,1
-0.5465073945087545,-0.5157170699330023,1.4160411565305493,-2.2208376077285026,-1.9882900233805805,-2.1374450606866766,low,low,low,0,pending,route_c,type_1,group_n,A12,0.0,route_f,type_1,1.0,0
-1.540793042430867,-0.1325166795418964,1.09146364693576,1.0522809578518282,0.6069244909163634,0.8241484347024437,mid,high,high,1,closed,route_f,type_4,group_x,B07,1.0,route_f,type_4,0.9720788567391971,1
0.4626263353811024,2.11785594962589,-0.0109499745103895,1.0343485332163698,0.0211894782071756,-0.869666669465029,low,mid,mid,0,pending,route_c,type_4,group_n,A12,0.0,route_f,type_4,0.01517273340966084,0
-0.5833579722273482,0.038591940227033,-1.7573980385402308,1.3932002148012663,0.1390918362522696,-1.4923775717476528,low,high,mid,0,pending,route_c,type_1,group_n,B07,0.0,route_c,type_4,1.0,0
0.2606628331504074,-1.400507960274943,-0.2017490403999344,0.23447641391028,0.1087895595596584,-0.0239552904541145,mid,mid,mid,1,closed,route_f,type_4,group_x,A12,0.7180175356868799,route_f,type_4,0.7595670704148895,1
-0.8322938831181725,-2.209151619088701,-1.1486698476968955,-0.5261241826663936,-0.6008538453799921,-1.294390805875377,low,mid,low,0,pending,route_c,type_1,group_n,A12,0.0,route_c,type_1,0.9521734887978884,0
0.3041261706698093,0.2658984798138483,1.8278821707389243,1.4692732767901322,-0.3347529531128699,-1.4654338315078816,mid,low,mid,1,closed,route_f,type_4,group_x,B07,1.0,route_f,type_4,1.0,1
0.9614216853675428,-1.824724046900739,0.370395632239211,-0.6480621472865866,0.265138435334574,1.3045830285808528,high,mid,high,1,closed,route_f,type_4,group_x,B07,1.0,route_f,type_4,0.0,1
0.1811165102110608,-0.8357621350209089,1.4623884334246071,0.4768306501889841,-0.3272400253511415,-0.6910889674274161,low,high,mid,1,closed,route_f,type_4,group_x,B07,1.0,route_f,type_4,1.0,1
-1.1103995172960208,0.567055517388103,1.6672628621131755,0.6613485644344714,-0.424673650232342,-1.0105530328161592,mid,high,low,1,closed,route_f,type_4,group_x,B07,1.0,route_c,type_4,1.0,1
-1.191290139287806,0.0626853968868732,0.8616426749661525,0.4626512148724491,0.3179017399419565,0.6056419110548041,low,low,mid,0,pending,route_c,type_1,group_n,A12,0.0,route_f,type_4,1.0,0
0.8886627535509601,-0.5267554326549905,-2.2580038517693986,-0.0683932139947673,0.1074865899320917,-0.4376006523990107,low,high,low,0,pending,route_c,type_1,group_n,A12,0.0,route_c,type_1,1.0,0
-0.7107601035491785,0.0737701078868861,-0.640494055945438,0.3825308574435345,0.1678440278856938,-0.1639652492442522,mid,low,mid,1,closed,route_f,type_4,group_x,B07,1.0,route_c,type_4,0.6964737058789462,1
0.0583510042854774,-0.744784206726527,1.9673928996529932,2.2014924311041275,0.7773094969246215,0.4883670809632036,low,high,mid,1,closed,route_f,type_4,group_n,B07,0.9024438120586705,route_c,type_1,0.9984354280760994,1
1.1453891885473528,-0.5315569372430567,1.442053623907046,3.039861920423089,1.505832173189099,1.2476082313810326,mid,high,mid,1,closed,route_f,type_1,group_x,B07,1.0,route_c,type_4,1.0,1
0.8858031376017194,0.2300095237628365,-1.2535667319888133,0.2782390568202626,-0.3134849723368851,-1.380033993345411,mid,high,high,0,pending,route_c,type_4,group_n,B07,0.0,route_c,type_4,0.0,0
2.4648776358576834,-0.3001402843924914,-1.5818849100638168,1.1847895039286414,-0.0614619041736501,-1.710988294903541,mid,mid,low,1,closed,route_f,type_4,group_x,A12,1.0,route_c,type_4,1.0,1
0.3724346469822128,-0.7900663251352782,-2.950809881172374,-0.278809865941218,0.746889822799591,0.9891127445739116,low,high,high,0,pending,route_c,type_1,group_n,A12,0.0,route_f,type_1,0.0,0
0.4520333445857688,-1.2400602924705844,-0.889345469445739,-1.2573889661082591,-0.9251963069341244,-1.307395810895979,mid,mid,high,0,pending,route_c,type_1,group_n,A12,1.0,route_f,type_1,0.13983785695053624,0
-1.3777007731168525,-1.8579920416244045,-2.105361896408221,-0.6261622797383488,-0.2876220228165569,-0.8018489828984575,high,low,low,0,pending,route_c,type_1,group_n,A12,0.0,route_c,type_1,0.21421154054610358,0
-0.8537365346849118,0.3592094004578409,-4.3455079739750655,1.8658843331272128,0.0193853676398294,-3.039461641245461,low,low,mid,0,pending,route_c,type_4,group_n,B07,0.13621709741539179,route_c,type_1,0.05514751372848648,0
-1.53966651927332,-1.486277029950294,0.4404725328094667,1.2234897963139333,0.8104536509743705,0.9256035086623904,high,low,low,1,closed,route_f,type_4,group_x,B07,0.9929373698586721,route_c,type_4,0.0,1
1.3140094746438993,-1.214543489726407,-2.573877986274589,2.0140337279192795,0.01721196940574,-2.590892160032636,low,low,low,0,pending,route_c,type_1,group_n,A12,0.0,route_c,type_1,0.0,0
0.2765436668926666,0.799499253504148,-0.8244888290575428,1.366515591363228,-0.1225271663215548,-1.7621008126786126,low,low,mid,0,pending,route_c,type_1,group_x,A12,0.0,route_c,type_1,1.0,0
0.3953094624584837,-0.573437821542238,1.0033892725173097,0.926425736218531,-0.382701977264152,-1.367592423347955,mid,mid,low,1,closed,route_f,type_4,group_n,A12,1.0,route_c,type_1,0.0042927253112540744,1
-0.2191560197130617,1.2277208771391783,0.6700641085238576,1.3836488676017542,1.0338534871221468,1.3730542719880208,mid,mid,low,1,closed,route_f,type_4,group_x,B07,1.0,route_f,type_1,0.4544644699172712,1
-0.2052870914881009,2.33416358012704,0.4456187684567487,-0.204106009950707,0.6208785144199145,1.7542102523159333,low,low,low,0,closed,route_f,type_4,group_x,B07,0.8960857475687387,route_f,type_4,0.25167315273331864,1
0.3174719347310901,-0.0319184946433619,0.0217157983540603,0.8420098794096913,-0.0804825783510855,-0.9224140075846374,mid,high,high,1,closed,route_f,type_4,group_x,B07,0.9834316148985653,route_f,type_1,0.02767294251640105,1
1.2218005525188131,1.7495813052724989,-2.153605868597281,0.7472136135790959,0.2627468358719611,-0.7676881434734497,low,mid,mid,0,pending,route_c,type_1,group_x,A12,0.0,route_f,type_1,0.8341373805399909,0
-0.3915648063298045,-0.0151931287699893,-1.2321836050025377,0.855743633513083,0.2301112951109156,-0.6346187457484556,low,mid,low,0,pending,route_c,type_4,group_n,B07,0.3047054892239661,route_f,type_1,0.2014785085072495,0
1.188145734706984,0.5367436230124615,-1.1937172060145087,-0.5850858257208731,-0.6297438242439797,-1.3234952197992107,low,high,low,0,pending,route_c,type_1,group_n,A12,0.0,route_c,type_1,0.0,0
-2.525718633602488,0.0639567869109329,-3.341286266960158,1.655906965822485,0.0252341926630834,-2.508963757429705,low,mid,low,0,pending,route_c,type_4,group_n,A12,0.2047432600997941,route_c,type_4,0.8605884461851465,0
-1.187912808642065,-0.3530160567255622,-1.144627325924367,1.3465600745774795,0.1042394124403657,-1.329020148492184,low,low,high,0,pending,route_f,type_1,group_n,A12,0.0,route_c,type_1,1.0,0
0.4242342597118987,0.1433391676062309,-0.7054539749647677,0.0810887317861139,-0.6821252976885752,-1.8718892545963168,low,low,high,0,pending,route_c,type_1,group_n,A12,0.03435561250337531,route_c,type_1,0.3606602879965647,0
0.3475303761580744,1.163508767954987,-3.0089255357107607,-0.5051728057561615,0.568057772670501,0.7592007399746417,high,high,high,0,closed,route_c,type_1,group_n,A12,0.0,route_f,type_1,0.32877640353950943,0
0.0079642826473304,1.0037095238106777,-0.0177235205757331,0.1971835553342117,1.042622813995382,2.215526457472121,mid,high,high,1,closed,route_f,type_4,group_x,B07,0.940762881577508,route_f,type_1,0.0728415785280816,1
0.0304788502656648,-1.4919361464713747,2.068875352477188,1.494836792688706,-0.4540800154407917,-1.6827130502796606,mid,mid,low,1,closed,route_f,type_4,group_x,B07,1.0,route_f,type_4,1.0,1
-0.2218609037953063,0.4216844682644445,-1.2470049152508826,-0.3500653598006488,0.0185711865515848,-0.0592129668146268,low,low,high,0,pending,route_c,type_1,group_n,A12,0.21014550760218234,route_c,type_4,0.16027853374717704,0
-0.0911691195561871,-2.240049898519503,-0.8123755072834945,-2.742556238050436,-1.3695573546550892,-0.9896268175506402,low,low,mid,0,pending,route_c,type_1,group_n,A12,0.02941271804210593,route_f,type_1,0.7454608057377068,0
0.1088456302091203,-1.1186314281988077,-1.6327297427467844,1.0276795413862023,0.2027399573998829,-0.9817349945881984,mid,low,low,0,pending,route_c,type_1,group_n,A12,0.1833429478580724,route_f,type_4,0.13044003827327644,0
2.333244404285301,0.1922826743990411,-0.0365018677180069,-1.1418946978164302,0.143870431149759,1.32839685834076,low,low,high,1,closed,route_f,type_4,group_x,B07,1.0,route_f,type_4,0.8513501227009356,1
1.0175012290841814,2.663182350119824,0.7702358945048113,1.5472832021775984,-0.1058898538118075,-1.3575273469594509,mid,low,mid,1,closed,route_f,type_4,group_x,B07,1.0,route_f,type_1,1.0,1
-0.1653990181435119,1.3059699173271888,-1.3445783898369217,-0.2044952525109631,0.0374156336185182,-0.1768453360263991,low,mid,high,0,pending,route_c,type_1,group_n,A12,0.0,route_c,type_1,0.0,0
0.4944434140836184,0.7236136191777794,1.0597178746563218,0.5911702359057489,-0.2009871044411246,-0.6349694138969191,mid,high,mid,1,closed,route_f,type_1,group_x,B07,1.0,route_c,type_1,1.0,1
-0.5277768642459393,0.7714389919158241,0.8540485264454386,0.983454749543586,-0.2677139932006335,-1.2030832657739925,high,mid,high,1,closed,route_f,type_4,group_x,B07,0.9356850031138787,route_c,type_4,1.0,1
-1.7048785541323237,-2.276991207533051,-1.8293520046964469,-1.3165571179730655,-0.7896630205979079,-1.253811145836392,low,mid,low,0,pending,route_c,type_1,group_n,A12,0.0,route_c,type_1,0.0,0
-0.6504130347099937,0.5296931329054426,-0.1658110759648011,0.0127887108180604,0.3237614643957617,0.6779225069595252,low,low,mid,0,pending,route_c,type_1,group_n,B07,0.8396679974162029,route_c,type_1,0.036225571620299074,0
0.10164428768951,-1.131026391491943,1.573032046575339,1.104228868758543,-0.4088587113989725,-1.3969748346759423,mid,high,low,1,closed,route_f,type_4,group_x,B07,1.0,route_f,type_1,1.0,1
